UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD20,NEG_M20,RAPE20,FONDL20,INCES20,STATR20,ROBBE20,AGG_A20,BURGLA20,VEHIC20,ARSON20,MURD21,NEG_M21,RAPE21,FONDL21,INCES21,STATR21,ROBBE21,AGG_A21,BURGLA21,VEHIC21,ARSON21,MURD22,NEG_M22,RAPE22,FONDL22,INCES22,STATR22,ROBBE22,AGG_A22,BURGLA22,VEHIC22,ARSON22,FILTER20,FILTER21,FILTER22,Latitude,Longitude
109721001,Associated Technical College-Los Angeles,902200,Main Campus,1670 Wilshire Blvd.,Los Angeles,CA,900171601,9,"Private for-profit, less-than 2-year",49.0,153.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.85391414285714,-97.61248142857143
109730001,Associated Technical College-San Diego,2553500,Main Campus,"2650 Camino Del Rio North, Suite 100",San Diego,CA,92108,9,"Private for-profit, less-than 2-year",50.0,44.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
109785001,Azusa Pacific University,111700,Azusa (main campus),901 E. Alosta Ave.,AZUSA,CA,91702,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,34.1305193,-117.8878488
109785002,Azusa Pacific University,111700,Inland Empire Regional Campus,375 W. Hospitality Lane,San Bernardino,CA,92408,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.066032842952296,-117.2918539148151
109785004,Azusa Pacific University,111700,Orange County Regional Campus,1915 Orangewood Ave. Suite 100,Orange,CA,92868,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,36.903833,-76.234074
109785005,Azusa Pacific University,111700,San Diego Regional Campus,5353 Mission Center Rd. Ste. 300,San Diego,CA,921081306,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
109785006,Azusa Pacific University,111700,High Desert Regional Campus,15283 Pahute Avenue,Victorville,CA,92395,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.4782884,-117.2721221
109785008,Azusa Pacific University,111700,Murrieta Regional Campus,40508 Murrieta Hot Springs Road,Murrieta,CA,92563,2,"Private nonprofit, 4-year or above",2036.0,5133.0,7169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.556300038114806,-117.17880378401608
109819001,Bakersfield College,111800,Bakersfield College,1801 Panorama Drive,Bakersfield,CA,93305,1,"Public, 4-year or above",11728.0,15145.0,26873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
109819002,Bakersfield College,111800,Bakersfield College Southwest Campus,9400 Camino Media,BAKERSFIELD,CA,93305,1,"Public, 4-year or above",11728.0,15145.0,26873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,35.3432702,-119.10688414249373
109819003,Bakersfield College,111800,Bakersfield College Delano Campus,1450 Timmons Avenue,Bakersfield,CA,93305,1,"Public, 4-year or above",11728.0,15145.0,26873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.413532,-102.1556647
109819004,Bakersfield College,111800,Bakersfield College Weill Institute Campus,2100 Chester Avenue,BAKERSFIELD,CA,93305,1,"Public, 4-year or above",11728.0,15145.0,26873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,40.593662,-80.667128
109907001,Barstow Community College,111900,Barstow Community College District,2700 BARSTOW RD,BARSTOW,CA,923116608,4,"Public, 2-year",977.0,1907.0,2884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.8713569,-117.02448822483593
109934001,Bellus Academy-Chula Vista,705000,Bellus Academy,"970 Broadway, Suite 110",Chula Vista,CA,91911,6,"Private for-profit, 2-year",39.0,359.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110060001,Bethesda University,3266300,Bethesda University,730 N. Euclid St.,Anaheim,CA,92801,2,"Private nonprofit, 4-year or above",188.0,76.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.84230525,-117.94110051752864
110097001,Biola University,112200,Main Campus,13800 BIOLA AVE,LA MIRADA,CA,906390001,2,"Private nonprofit, 4-year or above",2405.0,2982.0,5387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,33.90686,-118.01521719065124
110097013,Biola University,112200,New York,1974 Coney Island Avenue ,Brooklyn,NY,11223,2,"Private nonprofit, 4-year or above",2405.0,2982.0,5387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,40.6089439,-73.96244226138434
110194001,Brownson Technical School,2543400,Main Campus,1110 TECHNOLOGY CIR STE D,ANAHEIM,CA,92805,9,"Private for-profit, less-than 2-year",264.0,0.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110219001,Bryan University,716400,Main Campus,350 w washington st,Tempe,AZ,85281,3,"Private for-profit, 4-year or above",365.0,1402.0,1767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110246001,Butte College,807300,Butte Community College,3536 Butte Campus Drive,Oroville,CA,959658399,4,"Public, 2-year",4172.0,5190.0,9362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,39.6501779,-121.6435739
110316001,California Institute of Integral Studies,1215400,Main Campus,1453 Mission St,San Francisco,CA,94103,2,"Private nonprofit, 4-year or above",407.0,1738.0,2145.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,36.97614334693878,-120.04705540816327
110334001,Cabrillo College,112400,Aptos Campus,6500 SOQUEL DR,APTOS,CA,95003,4,"Public, 2-year",4001.0,5148.0,9149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,36.988154,-121.924494
110334002,Cabrillo College,112400,Watsonville Center,318 Union St.,Watsonville,CA,95076,4,"Public, 2-year",4001.0,5148.0,9149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110361001,California Baptist University,112500,Main Campus,8432 MAGNOLIA AVE,RIVERSIDE,CA,925043297,2,"Private nonprofit, 4-year or above",3915.0,7580.0,11495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110361007,California Baptist University,112500,California Baptist University - Online and Professional Studies,10370 Hemet Street,Riverside,CA,92503,2,"Private nonprofit, 4-year or above",3915.0,7580.0,11495.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,33.9082475,-117.460719
110370001,California College of the Arts,112700,San Francisco Campus,80 Carolina St.,San Francisco ,CA,94107,2,"Private nonprofit, 4-year or above",532.0,969.0,1501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1,1,,
110398001,University of California-Hastings College of Law,394700,Main Campus,200 McALLISTER ST.,SAN FRANCISCO,CA,941024707,1,"Public, 4-year or above",472.0,721.0,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,37.7809508,-122.4158352
110404001,California Institute of Technology,113100,Main Campus,1200 E CALIFORNIA BLVD.,PASADENA,CA,91125,2,"Private nonprofit, 4-year or above",1464.0,937.0,2401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110413001,California Lutheran University,113300,Main Campus,60 W OLSEN RD,THOUSAND OAKS,CA,913602787,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,34.2251311,-118.87731625358835
110413002,California Lutheran University,113300,California Lutheran University Oxnard Campus,"2201 Outlet Center Drive, Suite 600",Oxnard,CA,93036,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110413004,California Lutheran University,113300,California Lutheran University Woodland Hills Campus,5925 Desoto Avenue,Woodland Hills,CA,91367,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110413005,California Lutheran University,113300,Westlake,31416 Agoura Road #109,Westlake Village,CA,91361,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110413006,California Lutheran University,113300,Pacific Lutheran Theological Seminary,2000 Center Street,Berkely,CA,94704,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110413007,California Lutheran University,113300,Linz Campus,Auf der Gugl 3,Linz,,4021,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,48.2934912,14.2825113
110413008,California Lutheran University,113300,Wien Campus,Modecenterstrasse 22,Wien,,1030,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110413009,California Lutheran University,113300,Graz Campus,Karntnerstrasse 311,Graz,,8054,2,"Private nonprofit, 4-year or above",1545.0,2070.0,3615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110422001,California Polytechnic State University-San Luis Obispo,114300,Main Campus,1 Grand Avenue,SAN LUIS OBISPO,CA,93407,1,"Public, 4-year or above",11266.0,10734.0,22000.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,1,1,,
110468001,Alliant International University-San Diego,1111700,San Diego Campus,10455 POMERADO ROAD,SAN DIEGO,CA,921311799,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110468002,Alliant International University-San Diego,1111700,Alliant International University - Fresno,5130 E. Clinton Way,Fresno,CA,93727,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110468003,Alliant International University-San Diego,1111700,Alliant International University - Alhambra,"1000 South Fremont Ave, Unit 5",Alhambra,CA,91803,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110468004,Alliant International University-San Diego,1111700,Alliant International University - San Francisco Bay Area,"1475 66th St STE 104,",Emeryville,CA,94608,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110468005,Alliant International University-San Diego,1111700,Alliant University - Irvine,"2855 Michelle Drive, Suite 300",Irvine,CA,92606,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110468006,Alliant International University-San Diego,1111700,Alliant University - Sacramento,"2030 W. El Camino Ave, Suite 200",Sacramento,CA,95833,3,"Private for-profit, 4-year or above",833.0,2766.0,3599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110486001,California State University-Bakersfield,799300,Main Campus,9001 STOCKDALE HWY,BAKERSFIELD,CA,933111022,1,"Public, 4-year or above",3162.0,6451.0,9613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110495001,California State University-Stanislaus,115700,CSU Stanislaus - Turlock,One University Circle,TURLOCK,CA,95382,1,"Public, 4-year or above",3293.0,6861.0,10154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,41.5029977,-81.6115140599239
110495002,California State University-Stanislaus,115700,CSU Stanislaus - Stockton,612 E. Magnolia,Stockton,CA,952021845,1,"Public, 4-year or above",3293.0,6861.0,10154.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,,
110510001,California State University-San Bernardino,114200,"California State University, San Bernardino",5500 University Pkwy.,San Bernardino,CA,924072397,1,"Public, 4-year or above",7420.0,12383.0,19803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.18191745,-117.32174391836504
110510002,California State University-San Bernardino,114200,Palm Desert Satellite Campus,37500 Cook St,Palm Desert,CA,92211,1,"Public, 4-year or above",7420.0,12383.0,19803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110529001,California State Polytechnic University-Pomona,114400,Main Campus,3801 W TEMPLE AVE,POMONA,CA,91768,1,"Public, 4-year or above",14779.0,12724.0,27503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,1,,
110538001,California State University-Chico,114600,Main Campus,400 W. 1st  St,Chico,CA,959290150,1,"Public, 4-year or above",6337.0,7846.0,14183.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,1,1,,
110538002,California State University-Chico,114600,Agricultural Teaching and Research Center/University Farm,311 Nicholas C Shouten Ln.,Chico,CA,95928,1,"Public, 4-year or above",6337.0,7846.0,14183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,39.692682,-121.82245
110547001,California State University-Dominguez Hills,114100,California State University Dominguez Hills,1000 E VICTORIA ST,CARSON,CA,907470005,1,"Public, 4-year or above",6186.0,10240.0,16426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110556001,California State University-Fresno,114700,Main Campus,5200 N BARTON AVE,FRESNO,CA,93740,1,"Public, 4-year or above",9584.0,14415.0,23999.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1,1,1,,
110556002,California State University-Fresno,114700,Visalia Campus,1945 W. Meadow Avenue,Visalia,CA,93277,1,"Public, 4-year or above",9584.0,14415.0,23999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110565001,California State University-Fullerton,113700,Main Campus,800 N STATE COLLEGE BLVD,FULLERTON,CA,928319480,1,"Public, 4-year or above",16775.0,23611.0,40386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,2.0,31.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,1,1,1,33.88755,-117.8881211
110565003,California State University-Fullerton,113700,Desert Studies Center,"Off of the I-15, on Zzyzx Rd.",Zzyzx,CA,92309,1,"Public, 4-year or above",16775.0,23611.0,40386.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110565004,California State University-Fullerton,113700,Grand Central Arts Center,125 N. BROADWAY STE. A,SANTA ANA,CA,92701,1,"Public, 4-year or above",16775.0,23611.0,40386.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,
110574001,California State University-East Bay,113800,Main Campus,25800 CARLOS BEE BLVD,HAYWARD,CA,94542,1,"Public, 4-year or above",5481.0,8192.0,13673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1,1,1,37.65552355,-122.05587721694027
110574002,California State University-East Bay,113800,Concord Center,4700 Ygnacio Valley Rd,Concord,CA,94521,1,"Public, 4-year or above",5481.0,8192.0,13673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,37.9267852,-122.0160811
110574003,California State University-East Bay,113800,Oakland Center,"1000 Broadway, Suite 109",Oakland,CA,94607,1,"Public, 4-year or above",5481.0,8192.0,13673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110583001,California State University-Long Beach,113900,Main Campus,1250 BELLFLOWER BLVD,LONG BEACH,CA,908400115,1,"Public, 4-year or above",16087.0,22886.0,38973.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,33.7874282,-118.11441157418611
110592001,California State University-Los Angeles,114000,"California State University, Los Angeles",5151 STATE UNIVERSITY DR,LOS ANGELES,CA,90032,1,"Public, 4-year or above",10904.0,15556.0,26460.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,34.066494899999995,-118.16714151663223
110592002,California State University-Los Angeles,114000,Cal State LA Downtown,801 S. Grand Avenue,Los Angeles,CA,90017,1,"Public, 4-year or above",10904.0,15556.0,26460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,34.0455248,-118.25867253507661
110592003,California State University-Los Angeles,114000,The Alhambra ,1000 S. Fremont Ave,Alhambra,CA,91803,1,"Public, 4-year or above",10904.0,15556.0,26460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,27.933573,-82.47887
110608001,California State University-Northridge,115300,"California State University, Northridge",18111 NORDHOFF ST,NORTHRIDGE,CA,913308282,1,"Public, 4-year or above",16582.0,20997.0,37579.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,34.23623465,-118.52811668630426
110617001,California State University-Sacramento,115000,Sacramento State,6000 J Street,Sacramento,CA,95819,1,"Public, 4-year or above",13586.0,18232.0,31818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,38.5599208,-121.4279977
110635001,University of California-Berkeley,131200,Main Campus,1 Sproul Hall,Berkeley,CA,947201199,1,"Public, 4-year or above",20985.0,24322.0,45307.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,16.0,18.0,25.0,1.0,0.0,0.0,7.0,1.0,0.0,10.0,1.0,20.0,19.0,19.0,3.0,0.0,0.0,8.0,3.0,0.0,0.0,3.0,8.0,56.0,37.0,1.0,1,1,1,,
110635003,University of California-Berkeley,131200,University of California Washington Center,1608 Rhode Island Ave. NW,Washington,DC,20036,1,"Public, 4-year or above",20985.0,24322.0,45307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,
110644001,University of California-Davis,131300,Main Campus,One Shields Avenue,DAVIS,CA,956168678,1,"Public, 4-year or above",16261.0,23418.0,39679.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,,
110644002,University of California-Davis,131300,UC Davis Medical Center,2315 Stockton Blvd.,Sacramento,CA,95817,1,"Public, 4-year or above",16261.0,23418.0,39679.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,38.5526924,-121.45179003143164
110653001,University of California-Irvine,131400,UCI Main Campus,"University of California, Irvine",IRVINE,CA,92697,1,"Public, 4-year or above",16257.0,19680.0,35937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,,
110653002,University of California-Irvine,131400,UCI Medical Center,101 The City Drive,Orange,CA,92868,1,"Public, 4-year or above",16257.0,19680.0,35937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1,1,1,,
110662001,University of California-Los Angeles,131500,UCLA,405 HILGARD AVE,LOS ANGELES,CA,900951364,1,"Public, 4-year or above",19869.0,26561.0,46430.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,4.0,43.0,4.0,2.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,6.0,27.0,9.0,1.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,4.0,37.0,21.0,0.0,1,1,1,37.8790077,-122.2579467
110671001,University of California-Riverside,131600,Main Campus,900 University Avenue,Riverside,CA,92521,1,"Public, 4-year or above",13193.0,13616.0,26809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1,1,1,,
110671002,University of California-Riverside,131600,UCR Palm Desert Center,75080 Frank Sinatra Drive,Palm Desert,CA,92211,1,"Public, 4-year or above",13193.0,13616.0,26809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,33.772875,-116.354769
110680001,University of California-San Diego,131700,UC San Diego,9500 Gilman Dr Mail Code 0005,La Jolla,CA,920930005,1,"Public, 4-year or above",20883.0,21123.0,42006.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,4.0,4.0,6.0,0.0,1,1,1,,
110699001,University of California-San Francisco,131900,Main Campus - Parnassus Heights,500 Parnassus Ave,San Francisco,CA,941430402,1,"Public, 4-year or above",1119.0,2021.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,9.0,11.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1,1,1,37.7633263,-122.4587785
110699002,University of California-San Francisco,131900,Mission Bay,550 16th Street,San Francisco,CA,941430402,1,"Public, 4-year or above",1119.0,2021.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,,
110699003,University of California-San Francisco,131900,Mount Zion,1600 Divisadero Street,San Francisco,CA,941430402,1,"Public, 4-year or above",1119.0,2021.0,3140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,37.7853565,-122.439668
